num_columns,day_of_week,day,month,year,minute,hour,qhr,num_days_since_start,num_hours_since_start,num_mins_since_start,lineage,table_name,cluster_labels
1243,1,7,11,2017,36,14,58,605,14534,872014,irs_990,irs_990_ez_2014,20
1250,1,7,11,2017,37,14,58,605,14534,872015,irs_990,irs_990_ez_2015,20
1250,1,7,11,2017,38,14,58,605,14534,872016,irs_990,irs_990_ez_2016,20
1831,1,7,11,2017,35,14,58,605,14534,872013,irs_990,irs_990_pf_2012,20
2804,1,7,11,2017,36,14,58,605,14534,872014,irs_990,irs_990_pf_2013,20
2804,1,7,11,2017,36,14,58,605,14534,872014,irs_990,irs_990_pf_2014,20
2809,1,7,11,2017,37,14,58,605,14534,872015,irs_990,irs_990_pf_2015,20
216,1,22,8,2017,29,20,81,528,12691,761487,libraries_io,dependencies,12
380,1,22,8,2017,27,20,81,528,12691,761485,libraries_io,projects,12
1498,1,22,8,2017,28,20,81,528,12691,761486,libraries_io,projects_with_repository_fields,12
706,1,22,8,2017,29,20,81,528,12691,761487,libraries_io,repositories,12
249,1,22,8,2017,31,20,82,528,12691,761490,libraries_io,repository_dependencies,12
170,1,22,8,2017,27,20,81,528,12691,761486,libraries_io,tags,12
123,1,22,8,2017,26,20,81,528,12691,761484,libraries_io,versions,12
235,1,11,7,2017,32,14,58,486,11678,700650,london_bicycles,cycle_hire,67
170,3,27,7,2017,5,0,0,501,12047,722823,london_bicycles,cycle_stations,52
86,3,25,5,2017,37,13,54,439,10549,632915,london_crime,crime_by_lsoa,71
684,4,14,7,2017,14,2,8,489,11737,704232,london_fire_brigade,fire_brigade_service_calls,67
274,4,2,9,2016,20,18,73,174,4193,251598,medicare,inpatient_charges_2011,5
274,4,2,9,2016,28,15,61,174,4190,251426,medicare,inpatient_charges_2012,5
274,4,2,9,2016,50,17,71,174,4193,251568,medicare,inpatient_charges_2013,5
274,4,2,9,2016,42,17,70,174,4193,251560,medicare,inpatient_charges_2014,5
237,4,2,9,2016,15,18,73,174,4193,251593,medicare,outpatient_charges_2011,5
237,4,2,9,2016,15,18,73,174,4193,251593,medicare,outpatient_charges_2012,5
237,4,2,9,2016,45,17,71,174,4193,251563,medicare,outpatient_charges_2013,5
237,4,2,9,2016,40,17,70,174,4193,251558,medicare,outpatient_charges_2014,5
412,3,3,11,2016,29,11,45,236,5674,340467,medicare,part_d_prescriber_2014,23
674,2,7,9,2016,8,14,56,179,4309,258546,medicare,physicians_and_other_supplier_2012,66
674,2,7,9,2016,54,13,55,179,4309,258532,medicare,physicians_and_other_supplier_2013,66
619,2,7,9,2016,9,14,56,179,4309,258547,medicare,physicians_and_other_supplier_2014,66
41,4,2,3,2018,8,16,64,720,17295,1037706,moon_phases,moon_phases,63
176,4,24,8,2018,10,15,60,895,21494,1289648,nasa_wildfire,past_week,48
216,6,1,4,2018,55,16,67,750,18016,1080953,ncaa_basketball,mascots,0
2289,6,18,3,2018,24,0,1,735,17663,1059802,ncaa_basketball,mbb_games_sr,56
239,4,16,3,2018,56,13,55,734,17629,1057734,ncaa_basketball,mbb_historical_teams_games,56
119,4,23,2,2018,5,15,60,713,17126,1027563,ncaa_basketball,mbb_historical_teams_seasons,15
393,3,22,3,2018,33,15,62,740,17775,1066471,ncaa_basketball,mbb_historical_tournament_games,38
1136,0,19,3,2018,10,14,56,737,17701,1062068,ncaa_basketball,mbb_pbp_sr,56
1021,6,18,3,2018,26,0,1,735,17663,1059804,ncaa_basketball,mbb_players_games_sr,56
389,4,9,3,2018,49,15,63,727,17463,1047767,ncaa_basketball,mbb_teams,63
2294,6,18,3,2018,25,0,1,735,17663,1059803,ncaa_basketball,mbb_teams_games_sr,56
38,1,6,3,2018,56,1,7,724,17377,1042614,ncaa_basketball,team_colors,63
945,4,2,12,2016,46,19,79,265,6379,382724,new_york,311_service_requests,32
314,1,29,11,2016,26,0,1,261,6287,377244,new_york,citibike_stations,32
269,1,29,11,2016,27,0,1,261,6287,377245,new_york,citibike_trips,32
661,2,30,11,2016,30,18,74,263,6329,379768,new_york,nypd_mv_collisions,32
93,0,19,12,2016,55,16,67,282,6784,407033,new_york,tlc_fhv_trips_2015,1
93,0,19,12,2016,10,16,64,282,6783,406989,new_york,tlc_fhv_trips_2016,1
395,3,1,12,2016,48,18,75,264,6354,381226,new_york,tlc_green_trips_2013,32
395,0,6,3,2017,24,23,93,359,8638,518303,new_york,tlc_green_trips_2014,31
395,3,1,12,2016,57,18,75,264,6354,381235,new_york,tlc_green_trips_2015,32
395,0,6,3,2017,10,23,92,359,8638,518288,new_york,tlc_green_trips_2016,31
317,3,1,12,2016,24,19,77,264,6354,381263,new_york,tlc_yellow_trips_2009,32
317,3,1,12,2016,51,19,79,264,6355,381289,new_york,tlc_yellow_trips_2010,32
317,3,1,12,2016,20,20,81,264,6355,381318,new_york,tlc_yellow_trips_2011,32
317,3,1,12,2016,4,20,80,264,6355,381302,new_york,tlc_yellow_trips_2012,32
317,3,1,12,2016,8,20,80,264,6355,381306,new_york,tlc_yellow_trips_2013,32
317,3,1,12,2016,24,20,81,264,6355,381322,new_york,tlc_yellow_trips_2014,32
317,0,6,3,2017,13,23,92,359,8638,518291,new_york,tlc_yellow_trips_2015,31
317,0,6,3,2017,7,23,92,359,8638,518285,new_york,tlc_yellow_trips_2016,31
344,1,10,1,2017,52,14,59,304,7310,438590,new_york,tree_census_1995,36
587,1,10,1,2017,48,14,59,304,7310,438586,new_york,tree_census_2005,36
490,1,10,1,2017,48,14,59,304,7310,438586,new_york,tree_census_2015,36
192,1,10,1,2017,47,14,59,304,7310,438585,new_york,tree_species,36
715,2,12,4,2017,48,19,79,396,9523,571366,new_york_311,311_service_requests,64
314,2,12,4,2017,35,19,78,396,9523,571353,new_york_citibike,citibike_stations,64
286,2,12,4,2017,40,19,78,396,9523,571358,new_york_citibike,citibike_trips,64
661,2,12,4,2017,35,19,78,396,9523,571353,new_york_mv_collisions,nypd_mv_collisions,64
48,4,30,11,2018,22,21,85,993,23852,1431140,new_york_taxi_trips,taxi_zone_geom,13
93,2,12,4,2017,45,19,79,396,9523,571363,new_york_taxi_trips,tlc_fhv_trips_2015,64
93,2,12,4,2017,44,19,78,396,9523,571362,new_york_taxi_trips,tlc_fhv_trips_2016,64
195,2,21,3,2018,57,18,75,739,17754,1065235,new_york_taxi_trips,tlc_fhv_trips_2017,38
395,2,12,4,2017,48,19,79,396,9523,571366,new_york_taxi_trips,tlc_green_trips_2014,64
395,2,12,4,2017,47,19,79,396,9523,571365,new_york_taxi_trips,tlc_green_trips_2015,64
395,2,12,4,2017,44,19,78,396,9523,571362,new_york_taxi_trips,tlc_green_trips_2016,64
440,0,19,3,2018,23,17,69,737,17704,1062261,new_york_taxi_trips,tlc_green_trips_2017,56
360,1,6,11,2018,7,20,80,969,23275,1396506,new_york_taxi_trips,tlc_green_trips_2018,21
317,2,12,4,2017,49,19,79,396,9523,571367,new_york_taxi_trips,tlc_yellow_trips_2015,64
317,2,12,4,2017,53,19,79,396,9523,571371,new_york_taxi_trips,tlc_yellow_trips_2016,64
362,0,19,3,2018,1,20,80,737,17707,1062419,new_york_taxi_trips,tlc_yellow_trips_2017,56
282,2,7,11,2018,21,1,5,970,23280,1396819,new_york_taxi_trips,tlc_yellow_trips_2018,21
344,2,12,4,2017,44,19,78,396,9523,571362,new_york_trees,tree_census_1995,64
662,2,12,4,2017,43,19,78,396,9523,571362,new_york_trees,tree_census_2005,64
490,2,12,4,2017,44,19,78,396,9523,571362,new_york_trees,tree_census_2015,64
192,2,12,4,2017,42,19,78,396,9523,571360,new_york_trees,tree_species,64
1929,1,16,5,2017,9,12,48,430,10331,619867,nhtsa_traffic_fatalities,accident_2015,72
1929,1,24,10,2017,5,21,84,591,14204,852243,nhtsa_traffic_fatalities,accident_2016,29
302,1,16,5,2017,9,12,48,430,10331,619867,nhtsa_traffic_fatalities,cevent_2015,72
302,1,24,10,2017,5,21,84,591,14204,852243,nhtsa_traffic_fatalities,cevent_2016,29
95,1,16,5,2017,10,12,48,430,10331,619868,nhtsa_traffic_fatalities,damage_2015,72
95,1,24,10,2017,4,21,84,591,14204,852242,nhtsa_traffic_fatalities,damage_2016,29
109,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,distract_2015,72
109,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,distract_2016,29
157,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,drimpair_2015,72
157,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,drimpair_2016,29
149,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,factor_2015,72
149,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,factor_2016,29
121,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,maneuver_2015,72
121,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,maneuver_2016,29
164,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,nmcrash_2015,72
164,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,nmcrash_2016,29
186,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,nmimpair_2015,72
186,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,nmimpair_2016,29
152,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,nmprior_2015,72
152,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,nmprior_2016,29
1581,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,parkwork_2015,72
1581,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,parkwork_2016,29
712,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,pbtype_2015,72
712,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,pbtype_2016,29
2107,1,16,5,2017,10,12,48,430,10331,619868,nhtsa_traffic_fatalities,person_2015,72
2107,1,24,10,2017,5,21,84,591,14204,852243,nhtsa_traffic_fatalities,person_2016,29
110,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,safetyeq_2015,72
110,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,safetyeq_2016,29
3032,1,16,5,2017,10,12,48,430,10331,619868,nhtsa_traffic_fatalities,vehicle_2015,72
3032,1,24,10,2017,4,21,84,591,14204,852242,nhtsa_traffic_fatalities,vehicle_2016,29
344,1,16,5,2017,9,12,48,430,10331,619867,nhtsa_traffic_fatalities,vevent_2015,72
344,1,24,10,2017,5,21,84,591,14204,852243,nhtsa_traffic_fatalities,vevent_2016,29
2137,1,16,5,2017,10,12,48,430,10331,619868,nhtsa_traffic_fatalities,vindecode_2015,72
2137,1,24,10,2017,5,21,84,591,14204,852243,nhtsa_traffic_fatalities,vindecode_2016,29
105,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,violatn_2015,72
105,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,violatn_2016,29
121,1,16,5,2017,8,12,48,430,10331,619866,nhtsa_traffic_fatalities,vision_2015,72
121,1,24,10,2017,3,21,84,591,14204,852241,nhtsa_traffic_fatalities,vision_2016,29
222,1,16,5,2017,10,12,48,430,10331,619868,nhtsa_traffic_fatalities,vsoe_2015,72
222,1,24,10,2017,4,21,84,591,14204,852242,nhtsa_traffic_fatalities,vsoe_2016,29
90,1,2,1,2018,4,19,76,661,15882,952922,nlm_rxnorm,rxn_all_pathways_01_18,42
90,1,1,1,2019,18,10,41,1025,24609,1476556,nlm_rxnorm,rxn_all_pathways_01_19,7
90,1,6,2,2018,5,10,40,696,16713,1002783,nlm_rxnorm,rxn_all_pathways_02_18,33
90,0,10,4,2017,47,23,95,394,9479,568725,nlm_rxnorm,rxn_all_pathways_04_17,10
90,2,3,5,2017,5,20,80,417,10027,601623,nlm_rxnorm,rxn_all_pathways_05_17,26
90,0,5,6,2017,26,14,57,450,10813,648804,nlm_rxnorm,rxn_all_pathways_06_17,25
90,2,13,6,2018,30,22,90,823,19773,1186408,nlm_rxnorm,rxn_all_pathways_06_18,11
90,4,7,7,2017,28,16,65,482,11583,695006,nlm_rxnorm,rxn_all_pathways_07_17,14
90,1,3,7,2018,28,10,41,843,20241,1214486,nlm_rxnorm,rxn_all_pathways_07_18,30
90,4,4,8,2017,46,13,55,510,12253,735164,nlm_rxnorm,rxn_all_pathways_08_17,28
90,1,7,8,2018,14,10,40,878,21081,1264873,nlm_rxnorm,rxn_all_pathways_08_18,16
90,1,5,9,2017,7,14,56,542,13021,781265,nlm_rxnorm,rxn_all_pathways_09_17,37
90,2,5,9,2018,20,10,41,907,21777,1306638,nlm_rxnorm,rxn_all_pathways_09_18,4
90,3,5,10,2017,5,21,84,572,13748,824883,nlm_rxnorm,rxn_all_pathways_10_17,69
90,1,2,10,2018,17,10,41,934,22425,1345515,nlm_rxnorm,rxn_all_pathways_10_18,22
90,2,15,11,2017,6,16,64,613,14727,883624,nlm_rxnorm,rxn_all_pathways_11_17,45
90,1,6,11,2018,23,10,41,969,23265,1395921,nlm_rxnorm,rxn_all_pathways_11_18,21
90,0,4,12,2017,11,22,88,632,15189,911349,nlm_rxnorm,rxn_all_pathways_12_17,8
90,1,4,12,2018,40,10,42,997,23938,1436258,nlm_rxnorm,rxn_all_pathways_12_18,13
90,1,11,4,2017,0,1,4,394,9480,568798,nlm_rxnorm,rxn_all_pathways_current,10
188,1,2,1,2018,27,19,77,661,15882,952945,nlm_rxnorm,rxnatomarchive_01_18,42
188,1,1,1,2019,33,10,42,1025,24610,1476572,nlm_rxnorm,rxnatomarchive_01_19,7
188,1,6,2,2018,28,10,41,696,16713,1002806,nlm_rxnorm,rxnatomarchive_02_18,33
188,0,10,4,2017,43,23,94,394,9479,568722,nlm_rxnorm,rxnatomarchive_04_17,10
188,3,11,5,2017,28,13,53,425,10212,612746,nlm_rxnorm,rxnatomarchive_05_17,57
188,0,5,6,2017,30,14,58,450,10813,648808,nlm_rxnorm,rxnatomarchive_06_17,25
188,2,13,6,2018,28,21,85,823,19772,1186346,nlm_rxnorm,rxnatomarchive_06_18,11
188,4,7,7,2017,27,14,57,482,11581,694885,nlm_rxnorm,rxnatomarchive_07_17,14
188,1,3,7,2018,32,10,42,843,20242,1214491,nlm_rxnorm,rxnatomarchive_07_18,30
188,1,8,8,2017,29,13,53,514,12348,740908,nlm_rxnorm,rxnatomarchive_08_17,28
188,1,7,8,2018,30,10,42,878,21081,1264888,nlm_rxnorm,rxnatomarchive_08_18,16
188,1,5,9,2017,0,14,56,542,13021,781258,nlm_rxnorm,rxnatomarchive_09_17,37
188,2,5,9,2018,34,10,42,907,21778,1306652,nlm_rxnorm,rxnatomarchive_09_18,4
188,3,5,10,2017,30,20,82,572,13747,824848,nlm_rxnorm,rxnatomarchive_10_17,69
188,1,2,10,2018,30,10,42,934,22425,1345528,nlm_rxnorm,rxnatomarchive_10_18,22
188,2,15,11,2017,26,16,65,613,14727,883644,nlm_rxnorm,rxnatomarchive_11_17,45
188,1,6,11,2018,33,10,42,969,23266,1395931,nlm_rxnorm,rxnatomarchive_11_18,21
188,0,4,12,2017,55,21,87,632,15189,911333,nlm_rxnorm,rxnatomarchive_12_17,8
188,1,4,12,2018,43,10,42,997,23938,1436261,nlm_rxnorm,rxnatomarchive_12_18,13
188,0,10,4,2017,45,23,95,394,9479,568723,nlm_rxnorm,rxnatomarchive_current,10
141,1,2,1,2018,29,19,77,661,15882,952947,nlm_rxnorm,rxnconso_01_18,42
141,1,1,1,2019,36,10,42,1025,24610,1476574,nlm_rxnorm,rxnconso_01_19,7
141,1,6,2,2018,32,10,42,696,16714,1002810,nlm_rxnorm,rxnconso_02_18,33
141,0,10,4,2017,43,23,94,394,9479,568721,nlm_rxnorm,rxnconso_04_17,10
141,0,8,5,2017,35,17,70,422,10145,608673,nlm_rxnorm,rxnconso_05_17,57
141,0,5,6,2017,38,14,58,450,10814,648816,nlm_rxnorm,rxnconso_06_17,25
141,2,13,6,2018,35,21,86,823,19773,1186353,nlm_rxnorm,rxnconso_06_18,11
141,4,7,7,2017,44,15,62,482,11583,694962,nlm_rxnorm,rxnconso_07_17,14
141,1,3,7,2018,40,10,42,843,20242,1214498,nlm_rxnorm,rxnconso_07_18,30
141,1,8,8,2017,33,13,54,514,12349,740911,nlm_rxnorm,rxnconso_08_17,28
141,1,7,8,2018,30,10,42,878,21081,1264889,nlm_rxnorm,rxnconso_08_18,16
141,1,5,9,2017,6,14,56,542,13021,781264,nlm_rxnorm,rxnconso_09_17,37
141,2,5,9,2018,33,10,42,907,21778,1306651,nlm_rxnorm,rxnconso_09_18,4
141,3,5,10,2017,18,20,81,572,13747,824837,nlm_rxnorm,rxnconso_10_17,69
141,1,2,10,2018,33,10,42,934,22426,1345531,nlm_rxnorm,rxnconso_10_18,22
141,2,15,11,2017,29,16,65,613,14727,883647,nlm_rxnorm,rxnconso_11_17,45
141,1,6,11,2018,33,10,42,969,23266,1395931,nlm_rxnorm,rxnconso_11_18,21
141,0,4,12,2017,57,21,87,632,15189,911336,nlm_rxnorm,rxnconso_12_17,8
141,1,4,12,2018,37,10,42,997,23938,1436255,nlm_rxnorm,rxnconso_12_18,13
141,0,10,4,2017,45,23,95,394,9479,568723,nlm_rxnorm,rxnconso_current,10
57,1,2,1,2018,31,19,78,661,15882,952949,nlm_rxnorm,rxncui_01_18,42
57,1,1,1,2019,40,10,42,1025,24610,1476578,nlm_rxnorm,rxncui_01_19,7
57,1,6,2,2018,35,10,42,696,16714,1002813,nlm_rxnorm,rxncui_02_18,33
57,0,10,4,2017,43,23,94,394,9479,568721,nlm_rxnorm,rxncui_04_17,10
57,0,8,5,2017,37,17,70,422,10145,608675,nlm_rxnorm,rxncui_05_17,57
57,0,5,6,2017,52,14,59,450,10814,648830,nlm_rxnorm,rxncui_06_17,25
57,2,13,6,2018,39,21,86,823,19773,1186357,nlm_rxnorm,rxncui_06_18,11
57,4,7,7,2017,53,15,63,482,11583,694971,nlm_rxnorm,rxncui_07_17,14
57,1,3,7,2018,40,10,42,843,20242,1214498,nlm_rxnorm,rxncui_07_18,30
57,1,8,8,2017,37,13,54,514,12349,740915,nlm_rxnorm,rxncui_08_17,28
57,1,7,8,2018,35,10,42,878,21082,1264893,nlm_rxnorm,rxncui_08_18,16
57,1,5,9,2017,28,14,57,542,13021,781287,nlm_rxnorm,rxncui_09_17,37
57,2,5,9,2018,37,10,42,907,21778,1306655,nlm_rxnorm,rxncui_09_18,4
57,3,5,10,2017,30,20,82,572,13747,824849,nlm_rxnorm,rxncui_10_17,69
57,1,2,10,2018,37,10,42,934,22426,1345535,nlm_rxnorm,rxncui_10_18,22
57,2,15,11,2017,31,16,66,613,14727,883649,nlm_rxnorm,rxncui_11_17,45
57,1,6,11,2018,36,10,42,969,23266,1395934,nlm_rxnorm,rxncui_11_18,21
57,0,4,12,2017,0,22,88,632,15189,911338,nlm_rxnorm,rxncui_12_17,8
57,1,4,12,2018,47,10,43,997,23938,1436265,nlm_rxnorm,rxncui_12_18,13
57,0,10,4,2017,44,23,94,394,9479,568723,nlm_rxnorm,rxncui_current,10
64,1,2,1,2018,25,19,77,661,15882,952943,nlm_rxnorm,rxncuichange_01_18,42
64,1,1,1,2019,27,10,41,1025,24609,1476565,nlm_rxnorm,rxncuichange_01_19,7
64,1,6,2,2018,25,10,41,696,16713,1002803,nlm_rxnorm,rxncuichange_02_18,33
64,0,10,4,2017,43,23,94,394,9479,568722,nlm_rxnorm,rxncuichange_04_17,10
64,0,8,5,2017,29,17,69,422,10144,608667,nlm_rxnorm,rxncuichange_05_17,57
64,0,5,6,2017,25,14,57,450,10813,648803,nlm_rxnorm,rxncuichange_06_17,25
64,2,13,6,2018,25,21,85,823,19772,1186343,nlm_rxnorm,rxncuichange_06_18,11
64,4,7,7,2017,25,14,57,482,11581,694883,nlm_rxnorm,rxncuichange_07_17,14
64,1,3,7,2018,26,10,41,843,20241,1214484,nlm_rxnorm,rxncuichange_07_18,30
64,5,5,8,2017,27,2,9,511,12265,735925,nlm_rxnorm,rxncuichange_08_17,28
64,1,7,8,2018,25,10,41,878,21081,1264883,nlm_rxnorm,rxncuichange_08_18,16
64,1,5,9,2017,26,13,53,542,13020,781224,nlm_rxnorm,rxncuichange_09_17,37
64,2,5,9,2018,25,10,41,907,21777,1306644,nlm_rxnorm,rxncuichange_09_18,4
64,3,5,10,2017,24,20,81,572,13747,824842,nlm_rxnorm,rxncuichange_10_17,69
64,1,2,10,2018,25,10,41,934,22425,1345523,nlm_rxnorm,rxncuichange_10_18,22
64,2,15,11,2017,24,16,65,613,14727,883642,nlm_rxnorm,rxncuichange_11_17,45
64,1,6,11,2018,26,10,41,969,23265,1395924,nlm_rxnorm,rxncuichange_11_18,21
64,0,4,12,2017,52,21,87,632,15189,911330,nlm_rxnorm,rxncuichange_12_17,8
64,1,4,12,2018,25,10,41,997,23937,1436243,nlm_rxnorm,rxncuichange_12_18,13
64,0,10,4,2017,42,23,94,394,9479,568720,nlm_rxnorm,rxncuichanges_current,10
32,1,2,1,2018,25,19,77,661,15882,952943,nlm_rxnorm,rxndoc_01_18,42
32,1,1,1,2019,27,10,41,1025,24609,1476565,nlm_rxnorm,rxndoc_01_19,7
32,1,6,2,2018,25,10,41,696,16713,1002803,nlm_rxnorm,rxndoc_02_18,33
32,0,10,4,2017,42,23,94,394,9479,568720,nlm_rxnorm,rxndoc_04_17,10
32,0,8,5,2017,28,17,69,422,10144,608666,nlm_rxnorm,rxndoc_05_17,57
32,0,5,6,2017,25,14,57,450,10813,648803,nlm_rxnorm,rxndoc_06_17,25
32,2,13,6,2018,25,21,85,823,19772,1186343,nlm_rxnorm,rxndoc_06_18,11
32,4,7,7,2017,25,14,57,482,11581,694884,nlm_rxnorm,rxndoc_07_17,14
32,1,3,7,2018,25,10,41,843,20241,1214483,nlm_rxnorm,rxndoc_07_18,30
32,1,8,8,2017,25,13,53,514,12348,740903,nlm_rxnorm,rxndoc_08_17,28
32,1,7,8,2018,25,10,41,878,21081,1264883,nlm_rxnorm,rxndoc_08_18,16
32,1,5,9,2017,26,13,53,542,13020,781224,nlm_rxnorm,rxndoc_09_17,37
32,2,5,9,2018,25,10,41,907,21777,1306643,nlm_rxnorm,rxndoc_09_18,4
32,3,5,10,2017,3,20,80,572,13747,824821,nlm_rxnorm,rxndoc_10_17,69
32,1,2,10,2018,25,10,41,934,22425,1345523,nlm_rxnorm,rxndoc_10_18,22
32,2,15,11,2017,24,16,65,613,14727,883642,nlm_rxnorm,rxndoc_11_17,45
32,1,6,11,2018,25,10,41,969,23265,1395923,nlm_rxnorm,rxndoc_11_18,21
32,0,4,12,2017,52,21,87,632,15189,911330,nlm_rxnorm,rxndoc_12_17,8
32,1,4,12,2018,30,10,42,997,23937,1436249,nlm_rxnorm,rxndoc_12_18,13
32,0,10,4,2017,42,23,94,394,9479,568721,nlm_rxnorm,rxndoc_current,10
135,1,2,1,2018,37,19,78,661,15883,952955,nlm_rxnorm,rxnrel_01_18,42
135,1,1,1,2019,41,10,42,1025,24610,1476579,nlm_rxnorm,rxnrel_01_19,7
135,1,6,2,2018,38,10,42,696,16714,1002816,nlm_rxnorm,rxnrel_02_18,33
135,0,10,4,2017,45,23,95,394,9479,568723,nlm_rxnorm,rxnrel_04_17,10
135,0,8,5,2017,41,17,70,422,10145,608679,nlm_rxnorm,rxnrel_05_17,57
135,0,5,6,2017,47,14,59,450,10814,648825,nlm_rxnorm,rxnrel_06_17,25
135,2,13,6,2018,46,21,87,823,19773,1186364,nlm_rxnorm,rxnrel_06_18,11
135,4,7,7,2017,50,15,63,482,11583,694968,nlm_rxnorm,rxnrel_07_17,14
135,1,3,7,2018,43,10,42,843,20242,1214501,nlm_rxnorm,rxnrel_07_18,30
135,1,8,8,2017,42,13,54,514,12349,740920,nlm_rxnorm,rxnrel_08_17,28
135,1,7,8,2018,36,10,42,878,21082,1264894,nlm_rxnorm,rxnrel_08_18,16
135,1,5,9,2017,13,14,56,542,13021,781271,nlm_rxnorm,rxnrel_09_17,37
135,2,5,9,2018,38,10,42,907,21778,1306656,nlm_rxnorm,rxnrel_09_18,4
135,3,5,10,2017,39,20,82,572,13748,824857,nlm_rxnorm,rxnrel_10_17,69
135,1,2,10,2018,35,10,42,934,22426,1345534,nlm_rxnorm,rxnrel_10_18,22
135,2,15,11,2017,35,16,66,613,14728,883653,nlm_rxnorm,rxnrel_11_17,45
135,1,6,11,2018,39,10,42,969,23266,1395938,nlm_rxnorm,rxnrel_11_18,21
135,0,4,12,2017,2,22,88,632,15189,911340,nlm_rxnorm,rxnrel_12_17,8
135,1,4,12,2018,57,10,43,997,23938,1436275,nlm_rxnorm,rxnrel_12_18,13
135,0,10,4,2017,45,23,95,394,9479,568723,nlm_rxnorm,rxnrel_current,10
197,1,2,1,2018,25,19,77,661,15882,952943,nlm_rxnorm,rxnsab_01_18,42
197,1,1,1,2019,27,10,41,1025,24609,1476565,nlm_rxnorm,rxnsab_01_19,7
197,1,6,2,2018,25,10,41,696,16713,1002803,nlm_rxnorm,rxnsab_02_18,33
197,0,10,4,2017,42,23,94,394,9479,568720,nlm_rxnorm,rxnsab_04_17,10
197,0,8,5,2017,29,17,69,422,10144,608667,nlm_rxnorm,rxnsab_05_17,57
197,0,5,6,2017,25,14,57,450,10813,648803,nlm_rxnorm,rxnsab_06_17,25
197,2,13,6,2018,25,21,85,823,19772,1186343,nlm_rxnorm,rxnsab_06_18,11
197,4,7,7,2017,25,14,57,482,11581,694884,nlm_rxnorm,rxnsab_07_17,14
197,1,3,7,2018,25,10,41,843,20241,1214484,nlm_rxnorm,rxnsab_07_18,30
197,4,4,8,2017,27,21,85,510,12260,735626,nlm_rxnorm,rxnsab_08_17,28
197,1,7,8,2018,25,10,41,878,21081,1264883,nlm_rxnorm,rxnsab_08_18,16
197,1,5,9,2017,25,13,53,542,13020,781223,nlm_rxnorm,rxnsab_09_17,37
197,2,5,9,2018,25,10,41,907,21777,1306643,nlm_rxnorm,rxnsab_09_18,4
197,3,5,10,2017,2,20,80,572,13747,824820,nlm_rxnorm,rxnsab_10_17,69
197,1,2,10,2018,26,10,41,934,22425,1345524,nlm_rxnorm,rxnsab_10_18,22
197,2,15,11,2017,24,16,65,613,14727,883642,nlm_rxnorm,rxnsab_11_17,45
197,1,6,11,2018,26,10,41,969,23265,1395924,nlm_rxnorm,rxnsab_11_18,21
197,0,4,12,2017,52,21,87,632,15189,911330,nlm_rxnorm,rxnsab_12_17,8
197,1,4,12,2018,29,10,41,997,23937,1436247,nlm_rxnorm,rxnsab_12_18,13
197,0,10,4,2017,42,23,94,394,9479,568720,nlm_rxnorm,rxnsab_current,10
106,1,1,1,2019,42,10,42,1025,24610,1476580,nlm_rxnorm,rxnsat_01_19,7
106,0,10,4,2017,45,23,95,394,9479,568723,nlm_rxnorm,rxnsat_04_17,10
106,0,8,5,2017,40,17,70,422,10145,608678,nlm_rxnorm,rxnsat_05_17,57
106,0,5,6,2017,54,14,59,450,10814,648832,nlm_rxnorm,rxnsat_06_17,25
106,4,7,7,2017,57,15,63,482,11583,694975,nlm_rxnorm,rxnsat_07_17,14
106,4,4,8,2017,54,7,31,510,12247,734812,nlm_rxnorm,rxnsat_08_17,28
106,1,5,9,2017,40,13,54,542,13021,781238,nlm_rxnorm,rxnsat_09_17,37
106,3,5,10,2017,38,20,82,572,13748,824856,nlm_rxnorm,rxnsat_10_17,69
106,1,6,11,2018,45,19,79,969,23275,1396483,nlm_rxnorm,rxnsat_11_18,21
