,dataset_description,dataset_id,project_id,table_columns,table_created,table_description,table_id,table_modified,table_num_bytes,table_num_rows,table_partitioning_type,table_type
1110,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2017-08-08 13:33:10,,rxnconso_08_17,2017-08-08 13:33:10,90588236,696227,,TABLE
1111,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2018-08-07 10:30:58,,rxnconso_08_18,2018-08-30 10:32:25,92953627,710769,,TABLE
1112,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2017-09-05 14:06:13,,rxnconso_09_17,2017-09-05 14:06:13,90588236,696227,,TABLE
1113,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2018-09-05 10:33:41,,rxnconso_09_18,2018-09-25 10:33:16,93188602,712254,,TABLE
1114,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2017-10-05 20:18:58,,rxnconso_10_17,2017-10-25 21:29:43,91116793,699943,,TABLE
1115,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2018-10-02 10:33:45,,rxnconso_10_18,2018-10-30 10:33:49,93443881,713977,,TABLE
1116,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2017-11-15 16:29:14,,rxnconso_11_17,2017-11-29 15:31:18,91243385,700667,,TABLE
1117,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2018-11-06 10:33:29,,rxnconso_11_18,2018-11-28 10:37:13,93793442,716229,,TABLE
1118,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2017-12-04 21:57:56,,rxnconso_12_17,2017-12-08 17:05:41,91430741,701870,,TABLE
1119,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2018-12-04 10:37:31,,rxnconso_12_18,2018-12-31 10:32:56,94473981,720450,,TABLE
1120,,nlm_rxnorm,bigquery-public-data,"['rxcui', 'lat', 'ts', 'lui', 'stt', 'sui', 'ispref', 'rxaui', 'saui', 'scui', 'sdui', 'sab', 'tty', 'code', 'str', 'srl', 'suppress', 'cvf']",2017-04-10 23:45:17,,rxnconso_current,2019-01-24 10:53:51,78468889,578554,,TABLE
1121,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-01-02 19:31:40,,rxncui_01_18,2018-01-26 10:31:59,13039544,211106,,TABLE
1122,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2019-01-01 10:40:00,,rxncui_01_19,2019-01-24 10:54:17,12142408,196531,,TABLE
1123,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-02-06 10:35:00,,rxncui_02_18,2018-02-07 10:32:24,13149357,212889,,TABLE
1124,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-04-10 23:43:51,,rxncui_04_17,2017-04-10 23:43:51,13055884,211376,,TABLE
1125,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-05-08 17:37:28,,rxncui_05_17,2017-05-11 13:54:06,13100418,212097,,TABLE
1126,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-06-05 14:52:11,,rxncui_06_17,2017-06-05 14:52:11,13168876,213195,,TABLE
1127,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-06-13 21:39:18,,rxncui_06_18,2018-06-26 10:36:09,13316666,215582,,TABLE
1128,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-07-07 15:53:39,,rxncui_07_17,2017-07-07 16:43:18,13051618,211283,,TABLE
1129,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-07-03 10:40:16,,rxncui_07_18,2018-07-31 10:36:42,13403635,216985,,TABLE
1130,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-08-08 13:37:32,,rxncui_08_17,2017-08-08 13:37:32,13120562,212398,,TABLE
1131,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-08-07 10:35:08,,rxncui_08_18,2018-08-30 10:37:09,13461525,217916,,TABLE
1132,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-09-05 14:28:58,,rxncui_09_17,2017-09-05 14:28:58,13120562,212398,,TABLE
1133,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-09-05 10:37:29,,rxncui_09_18,2018-09-25 10:37:44,13527957,218988,,TABLE
1134,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-10-05 20:30:56,,rxncui_10_17,2017-10-25 21:33:24,13219025,213990,,TABLE
1135,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-10-02 10:37:13,,rxncui_10_18,2018-10-30 10:39:23,13574708,219745,,TABLE
1136,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-11-15 16:31:31,,rxncui_11_17,2017-11-29 15:36:18,13277183,214928,,TABLE
1137,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-11-06 10:36:33,,rxncui_11_18,2018-11-28 10:46:59,13611742,220349,,TABLE
1138,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-12-04 22:00:09,,rxncui_12_17,2017-12-08 17:09:57,13210371,213857,,TABLE
1139,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2018-12-04 10:47:25,,rxncui_12_18,2018-12-31 10:36:34,13611484,220352,,TABLE
1140,,nlm_rxnorm,bigquery-public-data,"['cui1', 'vsab_start', 'vsab_end', 'cardinality', 'cui2']",2017-04-10 23:44:55,,rxncui_current,2019-01-24 10:54:42,12142408,196531,,TABLE
1141,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-01-02 19:25:11,,rxncuichange_01_18,2018-01-26 10:25:07,80463,581,,TABLE
1142,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2019-01-01 10:27:31,,rxncuichange_01_19,2019-01-24 10:25:50,109182,791,,TABLE
1143,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-02-06 10:25:24,,rxncuichange_02_18,2018-02-07 10:25:09,60339,400,,TABLE
1144,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-04-10 23:43:53,,rxncuichange_04_17,2017-04-10 23:43:53,47548,393,,TABLE
1145,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-05-08 17:29:18,,rxncuichange_05_17,2017-05-11 13:37:08,56340,595,,TABLE
1146,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-06-05 14:25:39,,rxncuichange_06_17,2017-06-05 14:25:39,127626,840,,TABLE
1147,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-06-13 21:25:40,,rxncuichange_06_18,2018-06-26 10:25:34,34679,379,,TABLE
1148,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-07-07 14:25:31,,rxncuichange_07_17,2017-07-07 14:25:31,29427,274,,TABLE
1149,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-07-03 10:26:26,,rxncuichange_07_18,2018-07-31 10:24:44,20556,195,,TABLE
1150,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-08-05 02:27:07,,rxncuichange_08_17,2017-08-08 13:25:45,24888,180,,TABLE
1151,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-08-07 10:25:39,,rxncuichange_08_18,2018-08-30 10:25:34,14902,110,,TABLE
1152,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-09-05 13:26:32,,rxncuichange_09_17,2017-09-05 13:26:32,24888,180,,TABLE
1153,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-09-05 10:25:52,,rxncuichange_09_18,2018-09-25 10:26:17,9081,103,,TABLE
1154,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-10-05 20:24:31,,rxncuichange_10_17,2017-10-25 21:24:16,28020,293,,TABLE
1155,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-10-02 10:25:33,,rxncuichange_10_18,2018-10-30 10:25:22,58251,358,,TABLE
1156,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-11-15 16:24:26,,rxncuichange_11_17,2017-11-29 15:24:41,159219,1166,,TABLE
1157,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-11-06 10:26:07,,rxncuichange_11_18,2018-11-28 10:26:11,78783,624,,TABLE
1158,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-12-04 21:52:19,,rxncuichange_12_17,2017-12-08 17:00:40,87488,352,,TABLE
1159,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2018-12-04 10:25:33,,rxncuichange_12_18,2018-12-31 10:25:45,101240,787,,TABLE
1160,,nlm_rxnorm,bigquery-public-data,"['rxaui', 'code', 'sab', 'tty', 'str', 'old_rxcui', 'new_rxcui']",2017-04-10 23:42:48,,rxncuichanges_current,2019-01-24 10:26:16,109182,791,,TABLE
1161,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-01-02 19:25:13,,rxndoc_01_18,2018-01-26 10:25:01,217098,3281,,TABLE
1162,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2019-01-01 10:27:26,,rxndoc_01_19,2019-01-24 10:25:41,227582,3424,,TABLE
1163,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-02-06 10:25:23,,rxndoc_02_18,2018-02-07 10:25:09,217220,3282,,TABLE
1164,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-04-10 23:42:04,,rxndoc_04_17,2017-04-10 23:42:04,197390,2886,,TABLE
1165,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-05-08 17:28:37,,rxndoc_05_17,2017-05-11 13:25:05,214654,3248,,TABLE
1166,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-06-05 14:25:38,,rxndoc_06_17,2017-06-05 14:25:38,214654,3248,,TABLE
1167,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-06-13 21:25:36,,rxndoc_06_18,2018-06-26 10:26:00,222711,3363,,TABLE
1168,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-07-07 14:25:52,,rxndoc_07_17,2017-07-07 14:25:52,214654,3248,,TABLE
1169,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-07-03 10:25:38,,rxndoc_07_18,2018-07-31 10:25:10,222711,3363,,TABLE
1170,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-08-08 13:25:20,,rxndoc_08_17,2017-08-08 13:25:20,214654,3248,,TABLE
1171,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-08-07 10:25:41,,rxndoc_08_18,2018-08-30 10:25:37,222711,3363,,TABLE
1172,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-09-05 13:26:31,,rxndoc_09_17,2017-09-05 13:26:31,214654,3248,,TABLE
1173,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-09-05 10:25:34,,rxndoc_09_18,2018-09-25 10:26:02,224195,3384,,TABLE
1174,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-10-05 20:03:25,,rxndoc_10_17,2017-10-25 21:24:16,215314,3256,,TABLE
1175,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-10-02 10:25:21,,rxndoc_10_18,2018-10-30 10:26:04,224195,3384,,TABLE
1176,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-11-15 16:24:26,,rxndoc_11_17,2017-11-29 15:24:03,217098,3281,,TABLE
1177,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-11-06 10:25:19,,rxndoc_11_18,2018-11-28 10:25:31,227582,3424,,TABLE
1178,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-12-04 21:52:42,,rxndoc_12_17,2017-12-08 17:00:40,217098,3281,,TABLE
1179,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2018-12-04 10:30:58,,rxndoc_12_18,2018-12-31 10:25:36,227582,3424,,TABLE
1180,,nlm_rxnorm,bigquery-public-data,"['key', 'value', 'type', 'expl']",2017-04-10 23:42:57,,rxndoc_current,2019-01-24 10:26:27,227582,3424,,TABLE
1181,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-01-02 19:37:22,,rxnrel_01_18,2018-01-26 10:32:42,535124314,6338177,,TABLE
1182,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2019-01-01 10:41:27,,rxnrel_01_19,2019-01-24 10:44:05,504364728,5912953,,TABLE
1183,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-02-06 10:38:34,,rxnrel_02_18,2018-02-07 10:33:08,540289258,6394697,,TABLE
1184,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-04-10 23:45:27,,rxnrel_04_17,2017-04-10 23:45:27,514784086,6109088,,TABLE
1185,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-05-08 17:41:17,,rxnrel_05_17,2017-05-11 12:50:32,517142343,6135310,,TABLE
1186,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-06-05 14:47:45,,rxnrel_06_17,2017-06-05 14:47:45,521919141,6190022,,TABLE
1187,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-06-13 21:46:36,,rxnrel_06_18,2018-06-26 10:38:05,548724490,6487880,,TABLE
1188,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-07-07 15:50:49,,rxnrel_07_17,2017-07-07 15:50:49,518008954,6149613,,TABLE
1189,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-07-03 10:43:17,,rxnrel_07_18,2018-07-31 10:38:20,551459227,6517573,,TABLE
1190,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-08-08 13:42:27,,rxnrel_08_17,2017-08-08 13:42:27,521084435,6183688,,TABLE
1191,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-08-07 10:36:45,,rxnrel_08_18,2018-08-30 10:38:09,554237227,6547657,,TABLE
1192,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-09-05 14:13:44,,rxnrel_09_17,2017-09-05 14:13:44,521084435,6183688,,TABLE
1193,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-09-05 10:38:51,,rxnrel_09_18,2018-09-25 10:39:47,556186728,6567287,,TABLE
1194,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-10-05 20:39:43,,rxnrel_10_17,2017-10-25 21:37:41,529551133,6275696,,TABLE
1195,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-10-02 10:35:57,,rxnrel_10_18,2018-10-30 10:42:09,557454512,6575290,,TABLE
1196,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-11-15 16:35:16,,rxnrel_11_17,2017-11-29 15:35:02,532892708,6312782,,TABLE
1197,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-11-06 10:39:53,,rxnrel_11_18,2018-11-28 10:45:33,560323797,6607295,,TABLE
1198,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-12-04 22:02:41,,rxnrel_12_17,2017-12-08 17:10:50,534371135,6329350,,TABLE
1199,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2018-12-04 10:57:45,,rxnrel_12_18,2018-12-31 10:37:53,564531566,6655582,,TABLE
1200,,nlm_rxnorm,bigquery-public-data,"['rxcui1', 'rxaui1', 'stype1', 'rel', 'rxcui2', 'rxaui2', 'stype2', 'rela', 'rui', 'srui', 'sab', 'sl', 'dir', 'rg', 'suppress', 'cvf']",2017-04-10 23:45:10,,rxnrel_current,2019-01-24 10:54:28,504364728,5912953,,TABLE
1201,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2018-01-02 19:25:14,,rxnsab_01_18,2018-01-26 10:24:36,7771,9,,TABLE
1202,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2019-01-01 10:27:39,,rxnsab_01_19,2019-01-24 10:25:51,5473,6,,TABLE
1203,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2018-02-06 10:25:24,,rxnsab_02_18,2018-02-07 10:25:12,7770,9,,TABLE
1204,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2017-04-10 23:42:27,,rxnsab_04_17,2017-04-10 23:42:27,7744,9,,TABLE
1205,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2017-05-08 17:29:19,,rxnsab_05_17,2017-05-11 13:25:34,7741,9,,TABLE
1206,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2017-06-05 14:25:39,,rxnsab_06_17,2017-06-05 14:25:39,7739,9,,TABLE
1207,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2018-06-13 21:25:42,,rxnsab_06_18,2018-06-26 10:25:54,7777,9,,TABLE
1208,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2017-07-07 14:25:55,,rxnsab_07_17,2017-07-07 14:25:55,7738,9,,TABLE
1209,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2018-07-03 10:25:57,,rxnsab_07_18,2018-07-31 10:26:52,7777,9,,TABLE
1210,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2017-08-04 21:27:52,,rxnsab_08_17,2017-08-08 13:26:04,7739,9,,TABLE
1211,,nlm_rxnorm,bigquery-public-data,"['vcui', 'rcui', 'vsab', 'rsab', 'son', 'sf', 'sver', 'vstart', 'vend', 'imeta', 'rmeta', 'slc', 'scc', 'srl', 'tfr', 'cfr', 'cxty', 'ttyl', 'atnl', 'lat', 'cenc', 'curver', 'sabin', 'ssn', 'scit']",2018-08-07 10:25:45,,rxnsab_08_18,2018-08-30 10:25:53,7777,9,,TABLE
