num_columns,day_of_week,day_of_week,day,day,month,month,year,year,minute,minute,hour,hour,qhr,num_days_since_start,num_hours_since_start,num_mins_since_start,lineage,table_name,cluster_labels,col_names
237,3,0,13,0,4,0,2017,0,36,0,17,0,70,397,9545,572674,cms_medicare,outpatient_charges_2011,11,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']"
237,3,0,13,0,4,0,2017,0,36,0,17,0,70,397,9545,572675,cms_medicare,outpatient_charges_2012,11,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']"
237,3,0,13,0,4,0,2017,0,37,0,17,0,70,397,9545,572675,cms_medicare,outpatient_charges_2013,11,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']"
237,2,0,12,0,4,0,2017,0,52,0,19,0,79,396,9523,571370,cms_medicare,outpatient_charges_2014,11,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']"
237,0,0,18,0,9,0,2017,0,57,0,14,0,59,555,13334,800035,cms_medicare,outpatient_charges_2015,46,"['provider_id', 'provider_name', 'provider_street_address', 'provider_city', 'provider_state', 'provider_zipcode', 'apc', 'hospital_referral_region', 'outpatient_services', 'average_estimated_submitted_charges', 'average_total_payments']"
471,2,0,12,0,4,0,2017,0,1,0,20,0,80,396,9523,571379,cms_medicare,part_d_prescriber_2014,11,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_city', 'nppes_provider_state', 'specialty_description', 'description_flag', 'drug_name', 'generic_name', 'bene_count', 'total_claim_count', 'total_day_supply', 'total_drug_cost', 'bene_count_ge65', 'bene_count_ge65_suppress_flag', 'total_claim_count_ge65', 'ge65_suppress_flag', 'total_day_supply_ge65', 'total_drug_cost_ge65', 'total_30_day_fill_count', 'total_30_day_fill_count_ge65']"
674,3,0,13,0,4,0,2017,0,37,0,17,0,70,397,9545,572675,cms_medicare,physicians_and_other_supplier_2012,11,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'stdev_medicare_allowed_amt', 'average_submitted_chrg_amt', 'stdev_submitted_chrg_amt', 'average_medicare_payment_amt', 'stdev_medicare_payment_amt']"
674,3,0,13,0,4,0,2017,0,37,0,17,0,70,397,9545,572675,cms_medicare,physicians_and_other_supplier_2013,11,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'stdev_medicare_allowed_amt', 'average_submitted_chrg_amt', 'stdev_submitted_chrg_amt', 'average_medicare_payment_amt', 'stdev_medicare_payment_amt']"
619,2,0,12,0,4,0,2017,0,59,0,19,0,79,396,9523,571377,cms_medicare,physicians_and_other_supplier_2014,11,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'average_submitted_chrg_amt', 'average_medicare_payment_amt', 'average_medicare_standard_amt']"
619,0,0,18,0,9,0,2017,0,21,0,15,0,61,555,13334,800060,cms_medicare,physicians_and_other_supplier_2015,46,"['npi', 'nppes_provider_last_org_name', 'nppes_provider_first_name', 'nppes_provider_mi', 'nppes_credentials', 'nppes_provider_gender', 'nppes_entity_code', 'nppes_provider_street1', 'nppes_provider_street2', 'nppes_provider_city', 'nppes_provider_zip', 'nppes_provider_state', 'nppes_provider_country', 'provider_type', 'medicare_participation_indicator', 'place_of_service', 'hcpcs_code', 'hcpcs_description', 'hcpcs_drug_indicator', 'line_srvc_cnt', 'bene_unique_cnt', 'bene_day_srvc_cnt', 'average_medicare_allowed_amt', 'average_submitted_chrg_amt', 'average_medicare_payment_amt', 'average_medicare_standard_amt']"
2059,4,0,19,0,5,0,2017,0,27,0,19,0,77,433,10410,624625,cms_medicare,referring_durable_medical_equip_2013,24,"['referring_npi', 'referring_provider_last_name_organization_name', 'referring_provider_first_name', 'referring_provider_middle_initial', 'referring_provider_credentials', 'referring_provider_gender', 'referring_provider_entity_code', 'referring_provider_street_1', 'referring_provider_street_2', 'referring_provider_city', 'referring_provider_state', 'referring_provider_zip', 'referring_provider_country', 'referring_provider_type', 'referring_provider_type_flag', 'number_of_suppliers', 'number_of_supplier_hcpcs', 'number_of_supplier_beneficiaries', 'number_of_supplier_claims', 'number_of_supplier_services', 'supplier_submitted_charges', 'supplier_medicare_allowed_amount', 'supplier_medicare_payment_amount', 'durable_medical_equipment_suppression_indicator', 'number_of_durable_medical_equipment_suppliers', 'number_of_durable_medical_equipment_hcpcs', 'number_of_durable_medical_equipment_beneficiaries', 'number_of_durable_medical_equipment_claims', 'number_of_durable_medical_equipment_services', 'durable_medical_equipment_submitted_charges', 'durable_medical_equipment_medicare_allowed_amount', 'durable_medical_equipment_medicare_payment_amount', 'prosthetic_and_orthotic_suppression_indicator', 'number_of_prosthetic_and_orthotic_suppliers', 'number_of_prosthetic_and_orthotic_hcpcs', 'number_of_prosthetic_and_orthotic_beneficiaries', 'number_of_prosthetic_and_orthotic_claims', 'number_of_prosthetic_and_orthotic_services', 'prosthetic_and_orthotic_submitted_charges', 'prosthetic_and_orthotic_medicare_allowed_amount', 'prosthetic_and_orthotic_medicare_payment_amount', 'drug_and_nutritional_suppression_indicator', 'number_of_drug_and_nutritional_products_suppliers', 'number_of_drug_and_nutritional_products_hcpcs', 'number_of_drug_and_nutritional_products_beneficiaries', 'number_of_drug_and_nutritional_products_claims', 'number_of_drug_and_nutritional_products_services', 'drug_and_nutritional_products_submitted_charges', 'drug_and_nutritional_products_medicare_allowed_amount', 'drug_and_nutritional_products_medicare_payment_amount']"
1647,4,0,19,0,5,0,2017,0,21,0,19,0,77,433,10410,624619,cms_medicare,referring_durable_medical_equip_2014,24,"['referring_npi', 'provider_last_name', 'provider_first_name', 'provider_middle_initial', 'provider_credentials', 'provider_gender', 'provider_entity_code', 'provider_street_1', 'provider_street_2', 'provider_city', 'provider_state', 'provider_zip', 'provider_country', 'provider_type', 'provider_type_flag', 'number_of_suppliers', 'number_of_supplier_hcpcs', 'number_of_supplier_beneficiaries', 'number_of_supplier_claims', 'number_of_supplier_services', 'supplier_submitted_charges', 'supplier_medicare_allowed_amount', 'supplier_medicare_payment_amount', 'supplier_medicare_standard_payment_amount', 'durable_medical_equipment_suppression_indicator', 'dme_suppliers', 'dme_hcpcs', 'dme_beneficiaries', 'dme_claims', 'dme_services', 'dme_submitted_charges', 'dme_medicare_allowed_amount', 'dme_medicare_payment_amount', 'dme_medicare_standard_payment_amount', 'prosthetic_and_orthotic_suppression_indicator', 'po_suppliers', 'po_hcpcs', 'po_beneficiaries', 'po_claims', 'po_services', 'po_submitted_charges', 'po_medicare_allowed_amount', 'po_medicare_payment_amount', 'po_medicare_standard_payment_amount', 'drug_and_nutritional_suppression_indicator', 'number_of_drug_and_nutritional_products_suppliers', 'number_of_drug_and_nutritional_products_hcpcs', 'number_of_drug_and_nutritional_products_beneficiaries', 'number_of_drug_and_nutritional_products_claims', 'number_of_drug_and_nutritional_products_services', 'drug_and_nutritional_products_submitted_charges', 'drug_and_nutritional_products_medicare_allowed_amount', 'drug_and_nutritional_products_medicare_payment_amount', 'drug_and_nutritional_products_medicare_standard_payment_amount']"
167,0,0,14,0,1,0,2019,0,28,0,18,0,73,1038,24929,1495766,crypto_bitcoin,blocks,42,"['hash', 'size', 'stripped_size', 'weight', 'number', 'version', 'merkle_root', 'timestamp', 'timestamp_month', 'nonce', 'bits', 'coinbase_param', 'transaction_count']"
219,1,0,15,0,1,0,2019,0,52,0,3,0,15,1039,24939,1496330,crypto_bitcoin,inputs,42,"['transaction_hash', 'block_hash', 'block_number', 'block_timestamp', 'index', 'spent_transaction_hash', 'spent_output_index', 'script_asm', 'script_hex', 'sequence', 'required_signatures', 'type', 'addresses', 'value']"
159,1,0,15,0,1,0,2019,0,52,0,3,0,15,1039,24939,1496330,crypto_bitcoin,outputs,42,"['transaction_hash', 'block_hash', 'block_number', 'block_timestamp', 'index', 'script_asm', 'script_hex', 'required_signatures', 'type', 'addresses', 'value']"
235,0,0,14,0,1,0,2019,0,48,0,18,0,75,1038,24930,1495786,crypto_bitcoin,transactions,42,"['hash', 'size', 'virtual_size', 'version', 'lock_time', 'block_hash', 'block_number', 'block_timestamp', 'block_timestamp_month', 'input_count', 'output_count', 'input_value', 'output_value', 'is_coinbase', 'fee', 'inputs', 'outputs']"
162,1,0,12,0,12,0,2017,0,52,0,23,0,95,640,15383,922970,eclipse_megamovie,astrometry_corr_v_0_4,55,"['index_id', 'field_ra', 'field_y', 'index_dec', 'field_id', 'id', 'BACKGROUND', 'field_x', 'index_x', 'index_y', 'FLUX', 'index_ra', 'field_dec', 'match_weight']"
16,1,0,12,0,12,0,2017,0,46,0,23,0,95,640,15383,922964,eclipse_megamovie,astrometry_index_v_0_4,55,"['id', 'X', 'Y']"
389,1,0,12,0,12,0,2017,0,52,0,23,0,95,640,15383,922970,eclipse_megamovie,astrometry_match_v_0_4,55,"['NFIELD', 'CODEERR', 'QPEERS', 'QSCALEOK', 'QUAD', 'STARS', 'CENTERXYZ', 'FIELDNUM', 'CRPIX', 'LOGODDS', 'CRVAL', 'NCONFLICT', 'QMATCHED', 'FIELDNAME', 'HPNSIDE', 'QTRIED', 'NINDEX', 'QUADPIX', 'RADIUS', 'IDS', 'NAGREE', 'id', 'WORSTLOGODDS', 'PARITY', 'NVERIFIED', 'FIELDOBJS', 'NMATCH', 'FIELDID', 'DIMQUADS', 'NDISTRACT', 'HEALPIX', 'QUADXYZ', 'TIMEUSED', 'CD', 'WCS_VALID', 'INDEXID']"
19,1,0,12,0,12,0,2017,0,52,0,23,0,95,640,15383,922970,eclipse_megamovie,astrometry_rdls_v_0_4,55,"['id', 'RA', 'DEC']"
330,4,0,29,0,9,0,2017,0,30,0,1,0,6,566,13584,815068,eclipse_megamovie,photos_v_0_1,12,"['upload_session_id', 'model', 'lon', 'equatorial_mount', 'make', 'id', 'detected_circle', 'uploaded_date', 'camera_datetime', 'storage_uri', 'exposure_time', 'state', 'image_bucket', 'image_datetime', 'lat', 'vision_labels', 'user', 'is_mobile', 'image_type', 'width', 'totality', 'datetime_repaired', 'height', 'aperture_value']"
330,4,0,6,0,10,0,2017,0,22,0,18,0,73,573,13769,826160,eclipse_megamovie,photos_v_0_2,12,"['upload_session_id', 'model', 'lon', 'equatorial_mount', 'make', 'id', 'detected_circle', 'uploaded_date', 'camera_datetime', 'storage_uri', 'exposure_time', 'state', 'image_bucket', 'image_datetime', 'lat', 'vision_labels', 'user', 'is_mobile', 'image_type', 'width', 'totality', 'datetime_repaired', 'height', 'aperture_value']"
350,2,0,6,0,12,0,2017,0,57,0,17,0,71,634,15233,913976,eclipse_megamovie,photos_v_0_3,8,"['upload_session_id', 'model', 'aperture_value', 'lon', 'equatorial_mount', 'make', 'id', 'detected_circle', 'uploaded_date', 'camera_datetime', 'storage_uri', 'exposure_time', 'state', 'image_bucket', 'image_datetime', 'lat', 'vision_labels', 'user', 'is_mobile', 'datetime_repaired', 'image_type', 'width', 'totality', 'jpeg_storage_uri', 'height']"
1102,2,0,12,0,4,0,2017,1,29,0,19,0,77,396,9522,571347,epa_historical_air_quality,air_quality_annual_summary,11,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'sample_duration', 'pollutant_standard', 'metric_used', 'method_name', 'year', 'units_of_measure', 'event_type', 'observation_count', 'observation_percent', 'completeness_indicator', 'valid_day_count', 'required_day_count', 'exceptional_data_count', 'null_data_count', 'primary_exceedance_count', 'secondary_exceedance_count', 'certification_indicator', 'num_obs_below_mdl', 'arithmetic_mean', 'arithmetic_standard_dev', 'first_max_value', 'first_max_datetime', 'second_max_value', 'second_max_datetime', 'third_max_value', 'third_max_datetime', 'fourth_max_value', 'fourth_max_datetime', 'first_max_non_overlapping_value', 'first_no_max_datetime', 'second_max_non_overlapping_value', 'second_no_max_datetime', 'ninety_nine_percentile', 'ninety_eight_percentile', 'ninety_five_percentile', 'ninety_percentile', 'seventy_five_percentile', 'fifty_percentile', 'ten_percentile', 'local_site_name', 'address', 'state_name', 'county_name', 'city_name', 'cbsa_name', 'date_of_last_change']"
452,2,0,12,0,4,0,2017,0,32,0,19,0,78,396,9523,571351,epa_historical_air_quality,co_daily_summary,11,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'sample_duration', 'pollutant_standard', 'date_local', 'units_of_measure', 'event_type', 'observation_count', 'observation_percent', 'arithmetic_mean', 'first_max_value', 'first_max_hour', 'aqi', 'method_code', 'method_name', 'local_site_name', 'address', 'state_name', 'county_name', 'city_name', 'cbsa_name', 'date_of_last_change']"
344,3,0,20,0,4,0,2017,0,37,0,3,0,14,404,9699,581915,epa_historical_air_quality,co_hourly_summary,35,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'date_local', 'time_local', 'date_gmt', 'time_gmt', 'sample_measurement', 'units_of_measure', 'mdl', 'uncertainty', 'qualifier', 'method_type', 'method_code', 'method_name', 'state_name', 'county_name', 'date_of_last_change']"
452,2,0,12,0,4,0,2017,0,32,0,19,0,78,396,9522,571350,epa_historical_air_quality,hap_daily_summary,11,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'sample_duration', 'pollutant_standard', 'date_local', 'units_of_measure', 'event_type', 'observation_count', 'observation_percent', 'arithmetic_mean', 'first_max_value', 'first_max_hour', 'aqi', 'method_code', 'method_name', 'local_site_name', 'address', 'state_name', 'county_name', 'city_name', 'cbsa_name', 'date_of_last_change']"
344,3,0,20,0,4,0,2017,0,45,0,3,0,15,404,9699,581923,epa_historical_air_quality,hap_hourly_summary,35,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'date_local', 'time_local', 'date_gmt', 'time_gmt', 'sample_measurement', 'units_of_measure', 'mdl', 'uncertainty', 'qualifier', 'method_type', 'method_code', 'method_name', 'state_name', 'county_name', 'date_of_last_change']"
452,2,0,12,0,4,0,2017,0,26,0,19,0,77,396,9522,571344,epa_historical_air_quality,lead_daily_summary,11,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'sample_duration', 'pollutant_standard', 'date_local', 'units_of_measure', 'event_type', 'observation_count', 'observation_percent', 'arithmetic_mean', 'first_max_value', 'first_max_hour', 'aqi', 'method_code', 'method_name', 'local_site_name', 'address', 'state_name', 'county_name', 'city_name', 'cbsa_name', 'date_of_last_change']"
452,2,0,12,0,4,0,2017,0,32,0,19,0,78,396,9523,571350,epa_historical_air_quality,no2_daily_summary,11,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'sample_duration', 'pollutant_standard', 'date_local', 'units_of_measure', 'event_type', 'observation_count', 'observation_percent', 'arithmetic_mean', 'first_max_value', 'first_max_hour', 'aqi', 'method_code', 'method_name', 'local_site_name', 'address', 'state_name', 'county_name', 'city_name', 'cbsa_name', 'date_of_last_change']"
344,3,0,20,0,4,0,2017,0,55,0,3,0,15,404,9699,581933,epa_historical_air_quality,no2_hourly_summary,35,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'date_local', 'time_local', 'date_gmt', 'time_gmt', 'sample_measurement', 'units_of_measure', 'mdl', 'uncertainty', 'qualifier', 'method_type', 'method_code', 'method_name', 'state_name', 'county_name', 'date_of_last_change']"
452,2,0,12,0,4,0,2017,0,33,0,19,0,78,396,9523,571352,epa_historical_air_quality,nonoxnoy_daily_summary,11,"['state_code', 'county_code', 'site_num', 'parameter_code', 'poc', 'latitude', 'longitude', 'datum', 'parameter_name', 'sample_duration', 'pollutant_standard', 'date_local', 'units_of_measure', 'event_type', 'observation_count', 'observation_percent', 'arithmetic_mean', 'first_max_value', 'first_max_hour', 'aqi', 'method_code', 'method_name', 'local_site_name', 'address', 'state_name', 'county_name', 'city_name', 'cbsa_name', 'date_of_last_change']"
